Timestamp,Age,Sex,Marital_Status,Region,Education_Level,Income,Role,Experience_Years,Knw_AI_Definition,Knw_AI_Learning,Knw_AI_Assist,Knw_AI_Diagnosis,Knw_AI_Treatment,Knw_AI_Usage,Knw_AI_Limitations,Knw_AI_Ethics,Att_Solve_Problems,Att_Accessibility,Att_Workload,Att_Replace_Doctors,Att_Benefits_Risks,Att_Learn_AI,Att_Regulation,Att_Research_Need,Prac_Use_Validated,Prac_Confidence,Prac_Verify_Output,Prac_Trust_Recommend,Prac_Keep_Updated
2024-06-05 20:06:29,25,Female,Single,Addis Ababa,Bachelor,15000,Medical Doctor,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Agree,Agree,Agree,Neutral,Neutral,Agree,Agree,Agree,Never,Never,Always,Never,Never
2024-06-06 09:43:39,28,Male,Single,Addis Ababa,Masters/Postgrad,11305,Medical Doctor,4,TRUE,Not Sure,TRUE,TRUE,Not Sure,Not Sure,TRUE,TRUE,Agree,Agree,Neutral,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Always,Never,Always,Never,Always
2024-06-06 19:28:01,30,Male,Married,Addis Ababa,Masters/Postgrad,12000,Medical Doctor,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Agree,Agree,Agree,Strongly Disagree,Agree,Agree,Agree,Strongly Agree,Always,Never,Always,Never,Always
2024-06-06 19:50:15,26,Male,Single,Addis Ababa,Bachelor,23000,Medical Doctor,1,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Agree,Disagree,Neutral,Neutral,Agree,Agree,Strongly Agree,Agree,Never,Always,Always,Never,Never
2024-06-06 20:35:08,25,Male,Single,Addis Ababa,Bachelor,60000,Medical Doctor,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Always,Never,Always,Always,Always
2024-06-07 10:52:22,35,Female,Married,Addis Ababa,Masters/Postgrad,16000,Medical Doctor,5,TRUE,TRUE,TRUE,Not Sure,TRUE,TRUE,TRUE,Not Sure,Agree,Neutral,Agree,Neutral,Agree,Agree,Agree,Agree,Never,Always,Always,Always,Always
2024-06-07 10:59:32,39,Male,Married,Addis Ababa,Masters/Postgrad,12579,Nurse/Midwife,16,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,Agree,Agree,Agree,Neutral,Neutral,Strongly Agree,Strongly Agree,Agree,Always,Always,Always,Always,Always
2024-06-07 11:31:00,37,Male,Married,Addis Ababa,Bachelor,10150,Anesthetist,14,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Always,Always,Always,Always,Always
2024-06-07 12:03:55,47,Male,Married,Addis Ababa,Masters/Postgrad,11000,Other,15,Not Sure,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Agree,Strongly Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Always,Always,Always,Always,Always
2024-06-07 18:28:19,30,Male,Single,Other/Invalid,PhD,11495,Medical Doctor,3,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,Neutral,Agree,Disagree,Disagree,Neutral,Agree,Agree,Strongly Agree,Always,Always,Always,Always,Always
2024-06-07 20:52:55,29,Female,Single,Addis Ababa,Bachelor,6000,Nurse/Midwife,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,Strongly Disagree,Strongly Disagree,Strongly Disagree,Neutral,Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Always,Always,Always,Always,Always
2024-06-08 06:42:21,18,Female,Single,Addis Ababa,Bachelor,0,Student,1,TRUE,TRUE,TRUE,TRUE,Not Sure,TRUE,TRUE,TRUE,Strongly Agree,Agree,Strongly Agree,Neutral,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Always,Always,Always,Always,Always
2024-06-08 18:05:32,28,Male,Single,Addis Ababa,Bachelor,11305,Medical Doctor,5,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Agree,Neutral,Agree,Strongly Disagree,Neutral,Strongly Agree,Strongly Agree,Strongly Agree,Never,Never,Never,Never,Never
2024-06-08 22:32:37,25,Female,Single,Addis Ababa,Bachelor,6000,Medical Doctor,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Agree,Disagree,Strongly Agree,Strongly Disagree,Agree,Agree,Agree,Agree,Always,Always,Never,Always,Never
2024-06-09 11:28:15,25,Male,Single,Somali,PhD,7634,Medical Doctor,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Neutral,Neutral,Neutral,Disagree,Agree,Agree,Agree,Agree,Never,Never,Always,Never,Never
2024-06-09 11:52:36,30,Female,Single,Addis Ababa,Masters/Postgrad,20000,Medical Doctor,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Agree,Strongly Agree,Agree,Neutral,Neutral,Agree,Strongly Agree,Strongly Agree,Never,Never,Never,Never,Never
2024-06-09 12:04:50,36,Male,Married,Addis Ababa,Masters/Postgrad,8017,Public Health,7,TRUE,TRUE,TRUE,TRUE,Not Sure,TRUE,TRUE,TRUE,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Always,Always,Always,Always,Always
2024-06-09 12:07:27,36,Male,Married,Addis Ababa,Masters/Postgrad,8017,Public Health,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Always,Always,Always,Always,Always
2024-06-09 12:30:14,31,Male,Single,Addis Ababa,Bachelor,12000,Medical Doctor,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Disagree,Agree,Agree,Neutral,Agree,Neutral,Agree,Agree,Never,Never,Always,Never,Never
2024-06-09 12:41:27,31,Male,Married,Addis Ababa,Bachelor,12295,Medical Doctor,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Agree,Strongly Disagree,Agree,Neutral,Neutral,Agree,Agree,Agree,Always,Never,Never,Never,Always
2024-06-09 13:25:04,26,Female,Married,Addis Ababa,Bachelor,15000,Medical Doctor,1,Not Sure,Not Sure,TRUE,TRUE,Not Sure,TRUE,TRUE,TRUE,Agree,Agree,Agree,Neutral,Neutral,Agree,Agree,Agree,Never,Never,Never,Never,Never
2024-06-09 15:11:27,29,Male,Single,Oromia,Bachelor,30000,Medical Doctor,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Always,Always,Always,Never,Always
2024-06-09 15:14:58,31,Male,Married,Addis Ababa,Masters/Postgrad,12000,Other,1,TRUE,TRUE,TRUE,TRUE,Not Sure,TRUE,TRUE,TRUE,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Always,Always,Always,Always,Always
2024-06-09 20:32:51,26,Male,Single,Central Ethiopia,Bachelor,9056,Medical Doctor,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Agree,Disagree,Agree,Strongly Disagree,Agree,Agree,Strongly Agree,Strongly Agree,Always,Never,Always,Never,Always
2024-06-09 20:45:52,26,Male,Single,Central Ethiopia,Bachelor,15000,Medical Doctor,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Agree,Agree,Strongly Agree,Agree,Never,Always,Never,Never,Never
2024-06-09 23:11:44,25,Male,Single,Somali,PhD,20000,Medical Doctor,1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,Agree,Agree,Agree,Strongly Disagree,Agree,Agree,Strongly Agree,Strongly Agree,Always,Always,Always,Never,Always
2024-06-10 18:26:45,30,Female,Married,Addis Ababa,Masters/Postgrad,20000,Medical Doctor,6,TRUE,TRUE,TRUE,Not Sure,FALSE,Not Sure,TRUE,TRUE,Disagree,Disagree,Neutral,Strongly Disagree,Agree,Agree,Strongly Agree,Agree,Never,Never,Always,Never,Never
2024-06-10 19:10:57,32,Male,Single,Addis Ababa,Masters/Postgrad,6000,Nurse/Midwife,7,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,Strongly Disagree,Neutral,Strongly Agree,Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Always,Always,Always,Always,Always
2024-06-10 20:23:03,36,Female,Single,Addis Ababa,PhD,25000,Medical Doctor,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Agree,Agree,Agree,Neutral,Neutral,Agree,Strongly Agree,Agree,Never,Never,Always,Always,Never
2024-06-10 20:30:57,30,Male,Single,Addis Ababa,PhD,14000,Medical Doctor,5,TRUE,TRUE,TRUE,TRUE,TRUE,Not Sure,TRUE,TRUE,Neutral,Agree,Neutral,Neutral,Neutral,Strongly Agree,Strongly Agree,Strongly Agree,Never,Never,Never,Never,Always
2024-06-10 20:57:38,25,Female,Single,Addis Ababa,Bachelor,6000,Medical Doctor,1,TRUE,TRUE,TRUE,TRUE,Not Sure,TRUE,FALSE,TRUE,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Always,Never,Always,Always,Never
2024-06-10 21:05:09,27,Male,Single,Addis Ababa,Bachelor,16000,Other,1,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,Strongly Disagree,Neutral,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Always,Always,Always,Never,Always
2024-06-10 21:08:39,33,Male,Married,Addis Ababa,Masters/Postgrad,10000,Medical Doctor,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Agree,Strongly Agree,Agree,Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Never,Never,Never,Never,Never
2024-06-10 21:08:44,30,Male,Married,Addis Ababa,Masters/Postgrad,20000,Medical Doctor,6,TRUE,TRUE,TRUE,TRUE,Not Sure,TRUE,TRUE,TRUE,Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Never,Never,Never,Never,Never
2024-06-10 21:18:03,30,Female,Single,Addis Ababa,Bachelor,11000,Medical Doctor,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Agree,Strongly Agree,Agree,Neutral,Agree,Agree,Strongly Agree,Strongly Agree,Always,Always,Always,Never,Always
2024-06-10 21:19:59,24,Male,Single,Somali,Bachelor,1400,Medical Doctor,2,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Agree,Agree,Agree,Strongly Disagree,Agree,Agree,Strongly Agree,Strongly Agree,Always,Always,Always,Always,Always
2024-06-10 21:25:37,25,Female,Single,Addis Ababa,Bachelor,10000,Medical Doctor,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Neutral,Neutral,Neutral,Agree,Neutral,Neutral,Neutral,Neutral,Never,Always,Always,Never,Never
2024-06-10 21:35:59,27,Female,Single,Addis Ababa,Masters/Postgrad,13000,Medical Doctor,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Neutral,Disagree,Neutral,Strongly Disagree,Neutral,Agree,Strongly Agree,Strongly Agree,Always,Never,Always,Never,Never
2024-06-10 21:40:50,29,Male,Single,Addis Ababa,Masters/Postgrad,20000,Medical Doctor,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Agree,Agree,Agree,Strongly Disagree,Agree,Agree,Agree,Agree,Never,Never,Always,Never,Always
2024-06-10 22:06:24,31,Male,Married,Addis Ababa,Bachelor,13342,Medical Doctor,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Agree,Always,Always,Never,Never,Never
2024-06-10 22:45:33,28,Female,Single,Addis Ababa,Masters/Postgrad,12600,Medical Doctor,5,FALSE,Not Sure,TRUE,TRUE,TRUE,TRUE,TRUE,Not Sure,Agree,Disagree,Agree,Neutral,Disagree,Agree,Strongly Agree,Strongly Agree,Always,Never,Always,Never,Always
2024-06-11 07:00:52,30,Female,Single,Addis Ababa,Masters/Postgrad,10000,Medical Doctor,1,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,Agree,Strongly Disagree,Agree,Strongly Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Always,Always,Always,Never,Always
2024-06-11 09:10:03,30,Male,Single,Oromia,Masters/Postgrad,15000,Medical Doctor,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Agree,Agree,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Never,Always,Always,Always,Always
2024-06-11 09:13:48,26,Male,Single,Somali,Bachelor,20000,Medical Doctor,1,TRUE,Not Sure,TRUE,FALSE,FALSE,Not Sure,TRUE,TRUE,Agree,Agree,Agree,Neutral,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Always,Always,Always,Always,Always
2024-06-11 09:57:04,26,Female,Single,Addis Ababa,Bachelor,20000,Medical Doctor,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Agree,Neutral,Agree,Disagree,Agree,Agree,Strongly Agree,Strongly Agree,Always,Always,Always,Always,Always
2024-06-11 11:18:21,27,Female,Single,Addis Ababa,Bachelor,18000,Medical Doctor,1,FALSE,Not Sure,TRUE,TRUE,Not Sure,Not Sure,TRUE,TRUE,Agree,Agree,Agree,Disagree,Neutral,Agree,Agree,Strongly Agree,Always,Never,Always,Never,Never
2024-06-11 13:07:34,30,Female,Single,Addis Ababa,Bachelor,12300,Medical Doctor,4,TRUE,Not Sure,TRUE,Not Sure,TRUE,Not Sure,Not Sure,Not Sure,Neutral,Neutral,Agree,Neutral,Neutral,Agree,Agree,Agree,Always,Never,Never,Never,Never
2024-06-11 13:36:02,27,Female,Single,Addis Ababa,Masters/Postgrad,11000,Medical Doctor,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Agree,Disagree,Neutral,Neutral,Neutral,Agree,Strongly Agree,Strongly Agree,Always,Never,Always,Never,Never
2024-06-11 14:19:47,29,Female,Single,Other/Invalid,Bachelor,10000,Medical Doctor,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Agree,Agree,Agree,Strongly Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Always,Never,Never,Never,Never
2024-06-11 15:03:36,26,Female,Single,Oromia,Bachelor,35000,Medical Doctor,1,TRUE,TRUE,TRUE,TRUE,Not Sure,TRUE,TRUE,TRUE,Agree,Agree,Strongly Agree,Neutral,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Always,Always,Always,Always,Never
2024-06-11 16:15:40,28,Male,Single,Addis Ababa,PhD,15000,Medical Doctor,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Agree,Disagree,Neutral,Agree,Agree,Agree,Agree,Agree,Always,Always,Always,Always,Always
2024-06-11 16:19:14,28,Female,Single,Addis Ababa,Bachelor,15000,Medical Doctor,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Always,Always,Always,Always,Always
2024-06-11 17:01:02,30,Male,Single,Addis Ababa,Bachelor,20000,Medical Doctor,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,Agree,Agree,Agree,Strongly Disagree,Agree,Agree,Agree,Agree,Always,Always,Always,Never,Always
2024-06-11 21:45:31,48,Male,Married,Addis Ababa,Masters/Postgrad,28000,Other,25,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Always,Always,Always,Always,Always
2024-06-11 23:48:20,32,Male,Single,Addis Ababa,Masters/Postgrad,11305,Medical Doctor,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Not Sure,TRUE,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Agree,Strongly Agree,Strongly Agree,Agree,Always,Always,Always,Always,Always
2024-06-12 08:21:29,36,Female,Married,Addis Ababa,Masters/Postgrad,40000,Medical Doctor,8,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,Neutral,Disagree,Agree,Strongly Disagree,Neutral,Agree,Agree,Agree,Never,Never,Never,Never,Never
2024-06-12 08:28:35,36,Male,Married,Addis Ababa,PhD,30000,Medical Doctor,10,TRUE,TRUE,Not Sure,TRUE,Not Sure,Not Sure,TRUE,TRUE,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Always,Always,Always,Never,Always
2024-06-12 08:31:23,38,Male,Married,Addis Ababa,PhD,30000,Medical Doctor,13,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,Agree,Agree,Strongly Agree,Strongly Disagree,Disagree,Agree,Agree,Agree,Always,Always,Never,Always,Always
2024-06-12 08:36:06,47,Male,Married,Addis Ababa,Bachelor,50000,Medical Doctor,11,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Strongly Disagree,Strongly Disagree,Strongly Disagree,Neutral,Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Always,Never,Always,Always,Always
2024-06-12 08:49:23,38,Female,Married,Addis Ababa,Masters/Postgrad,11000,Other,13,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Neutral,Agree,Neutral,Disagree,Neutral,Agree,Strongly Agree,Strongly Agree,Always,Always,Always,Never,Always
2024-06-12 08:58:49,35,Male,Married,Addis Ababa,Bachelor,20000,Medical Doctor,13,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Neutral,Agree,Agree,Neutral,Neutral,Agree,Agree,Agree,Always,Never,Always,Always,Always
2024-06-12 09:03:38,27,Male,Single,Central Ethiopia,Bachelor,9000,Medical Doctor,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Agree,Agree,Always,Always,Always,Always,Always
2024-06-12 09:05:48,32,Female,Married,Sidama,Bachelor,20000,Medical Doctor,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Always,Always,Always,Always,Always
2024-06-12 09:24:45,36,Male,Married,Oromia,Masters/Postgrad,12579,Medical Doctor,9,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Not Sure,TRUE,Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Always,Always,Always,Always,Always
2024-06-12 09:54:28,46,Male,Married,Oromia,Bachelor,12148,Medical Doctor,7,TRUE,TRUE,TRUE,TRUE,Not Sure,TRUE,TRUE,TRUE,Strongly Agree,Neutral,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Always,Always,Always,Always,Always
2024-06-12 13:39:04,38,Male,Married,Sidama,PhD,30000,Medical Doctor,13,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Agree,Agree,Agree,Neutral,Agree,Agree,Agree,Agree,Always,Always,Always,Always,Always
2024-06-12 13:45:34,36,Male,Married,Addis Ababa,Masters/Postgrad,40000,Medical Doctor,11,TRUE,TRUE,TRUE,TRUE,Not Sure,TRUE,TRUE,TRUE,Agree,Neutral,Agree,Strongly Disagree,Agree,Strongly Agree,Agree,Agree,Never,Never,Always,Never,Always
2024-06-12 14:51:19,26,Male,Single,Addis Ababa,Bachelor,20,Medical Doctor,1,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Always,Always,Always,Never,Always
2024-06-12 15:15:00,28,Female,Single,Addis Ababa,Masters/Postgrad,10000,Medical Doctor,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Agree,Disagree,Agree,Disagree,Neutral,Agree,Strongly Agree,Strongly Agree,Always,Always,Always,Always,Always
2024-06-12 15:40:08,50,Male,Married,Addis Ababa,Masters/Postgrad,50000,Medical Doctor,12,TRUE,Not Sure,TRUE,TRUE,TRUE,TRUE,Not Sure,TRUE,Neutral,Neutral,Agree,Neutral,Neutral,Agree,Agree,Neutral,Never,Never,Never,Never,Never
2024-06-12 16:34:00,25,Female,Single,Oromia,Bachelor,11000,Medical Doctor,1,TRUE,TRUE,TRUE,TRUE,Not Sure,TRUE,TRUE,TRUE,Agree,Disagree,Agree,Disagree,Agree,Agree,Strongly Agree,Strongly Agree,Always,Always,Always,Always,Always
2024-06-12 21:12:00,53,Female,Married,Other/Invalid,PhD,20000,Medical Doctor,10,FALSE,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,FALSE,Strongly Disagree,Strongly Disagree,Neutral,Strongly Disagree,Disagree,Neutral,Strongly Disagree,Agree,Always,Never,Always,Never,Never
2024-06-12 22:10:07,34,Male,Married,Oromia,Masters/Postgrad,20000,Medical Doctor,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Not Sure,FALSE,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Agree,Agree,Always,Always,Always,Always,Always
2024-06-13 06:57:02,36,Male,Married,Addis Ababa,PhD,50000,Medical Doctor,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Always,Always,Always,Always,Always
2024-06-14 09:22:21,32,Male,Single,Oromia,Bachelor,9069,Medical Doctor,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Strongly Agree,Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Always,Always,Always,Always,Always
2024-06-14 18:26:15,39,Male,Married,Oromia,PhD,15000,Medical Doctor,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Disagree,Agree,Agree,Strongly Agree,Always,Always,Never,Always,Always
2024-06-16 11:14:41,28,Male,Single,Other/Invalid,Bachelor,10000,Medical Doctor,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Always,Always,Always,Always,Always
2024-06-20 20:09:46,35,Male,Married,Addis Ababa,Masters/Postgrad,8000,Public Health,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Always,Always,Always,Always,Always
2024-06-27 22:03:08,26,Male,Single,Addis Ababa,Bachelor,19100,Nurse/Midwife,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Never,Never,Always,Always,Always
2024-07-01 13:44:50,54,Male,Married,South West Ethiopia,Bachelor,10000,Public Health,10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Agree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Agree,Agree,Always,Always,Always,Always,Always
2024-07-08 00:35:36,25,Male,Married,Oromia,Bachelor,8056,Public Health,3,TRUE,TRUE,TRUE,Not Sure,Not Sure,TRUE,Not Sure,Not Sure,Agree,Strongly Disagree,Agree,Disagree,Disagree,Agree,Agree,Agree,Never,Never,Never,Never,Always
2024-08-10 17:27:14,30,Male,Married,Afar,Bachelor,9056,Pharmacist,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Not Sure,TRUE,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Always,Always,Always,Always,Always
2024-08-10 17:44:17,30,Male,Married,Afar,Bachelor,9056,Pharmacist,7,TRUE,TRUE,TRUE,TRUE,TRUE,Not Sure,Not Sure,TRUE,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Always,Always,Always,Always,Always
2024-08-10 17:49:08,30,Male,Married,Afar,Bachelor,9056,Pharmacist,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Always,Always,Always,Always,Always
2024-09-17 09:01:00,28,Male,Single,South Ethiopia,Bachelor,6193,Nurse/Midwife,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Not Sure,Agree,Agree,Agree,Neutral,Neutral,Agree,Agree,Agree,Always,Always,Always,Always,Always
2025-06-30 13:35:34,28,Female,Married,Oromia,Masters/Postgrad,9000,Medical Doctor,3,TRUE,TRUE,TRUE,TRUE,TRUE,Not Sure,Not Sure,Not Sure,Agree,Neutral,Agree,Disagree,Neutral,Strongly Agree,Strongly Agree,Strongly Agree,Always,Always,Never,Never,Always
